Amostragem;Ano;Mes;Grupo;Familia;Genero;Nome_cientifico;Especie;Engenho;Nome_engenho;Quantidade;Preco;Valor;Data_amostragem;Tipo_pesca;Regiao;Ilha;Nome_ilha;Concelho;Nome_concelho;Localidade;Nome_localidade;Tipo_embarcacao;Embarcacao;Nome_embarcacao;Porto_armamento;Nome_porto_armamento;Porto_desembarque;Nome_porto_desembarque;Numero_pescadores;Data_partida;Hora_partida;Data_chegada;Num_dias;Hora_chegada;Num_horas;Banco_pesca;Nome_banco_pesca;Profundidade_pesca_engenho1
44404;2017;3;DEMERSAIS                           ;LETHRINIDAE                         ;LETHRINUS                           ;LETHRINUS ATLANTICUS                ;BICA OU BICA DE ROCHA               ;1;REDE DE EMALHAR                     ;15;250;3750;3/31/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3356;DONA SANTANA                        ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;3;3/31/2017;10:00:00;3/31/2017;1;17:00:00;7;1718;MAIO                                ;30
44404;2017;3;DEMERSAIS                           ;SPARIDAE                            ;DIPLODUS                            ;DIPLODUS SP                         ;SARGO                               ;1;REDE DE EMALHAR                     ;40;200;8000;3/31/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3356;DONA SANTANA                        ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;3;3/31/2017;10:00:00;3/31/2017;1;17:00:00;7;1718;MAIO                                ;30
44404;2017;3;DEMERSAIS                           ;MURAENIDAE                          ;MUREANA                             ;MURAENA SP                          ;MOREIA                              ;1;REDE DE EMALHAR                     ;45;450;20250;3/31/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3356;DONA SANTANA                        ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;3;3/31/2017;10:00:00;3/31/2017;1;17:00:00;7;1718;MAIO                                ;30
44427;2017;4;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;713;400;285200;4/7/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;59;SAO JOAO BAPTISTA                   ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;9;4/1/2017;13:00:00;4/7/2017;6;01:00:00;132;1720;JOAO VALENTE                        ;67
44450;2017;4;TUNIDEOS                            ;SCOMBRIDAE                          ;ACANTHOCYBIUM                       ;ACANTHOCYBIUM SOLANDRI              ;SERRA, DJEU OU ILHEU                ;3;LINHA A MAO                         ;16;400;6400;4/23/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;62;MIMOSA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;9;4/18/2017;13:00:00;4/23/2017;5;22:00:00;129;1740;BOA VISTA                           ;60
44450;2017;4;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;181;400;72400;4/23/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;62;MIMOSA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;9;4/18/2017;13:00:00;4/23/2017;5;22:00:00;129;1740;BOA VISTA                           ;60
44432;2017;4;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;1000;120;120000;4/8/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;56;CALHAU                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;4/1/2017;15:00:00;4/8/2017;7;15:00:00;168;1762;BANCA                               ;0
44200;2017;1;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;819;400;327600;1/2/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3048;CABRAL                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;8;12/26/2016;14:00:00;1/2/2017;7;20:30:00;174;1720;JOAO VALENTE                        ;70
44205;2017;1;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;543;350;190050;1/8/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3379;ATCHUCA                             ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;5;1/2/2017;13:00:00;1/8/2017;6;13:00:00;144;1740;BOA VISTA                           ;80
45807;2017;11;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;2484;0;0;11/30/2017;INDUSTRIAL          ;B;2;S. VICENTE                          ;5;S. VICENTE                          ;11;MINDELO                             ;I;3413;BARBARA                             ;281;CPCI                                ;281;CPCI                                ;12;11/29/2017;21:00:00;11/30/2017;1;09:00:00;12;1821;POSS PO                             ;56
45330;2017;3;TUNIDEOS                            ;SCOMBRIDAE                          ;EUTHYNNUS                           ;EUTHYNNUS ALLETERATUS               ;MERMA, PANQUIL OU TXAFAROTE         ;12;INDEFINIDO                          ;900;120;108000;3/2/2017;INDUSTRIAL          ;S;9;SANTIAGO                            ;13;SANTA CRUZ                          ;54;PEDRA BADEJO                        ;I;3100;SANTO ANTONIO                       ;241;PEDRA BADEJO                        ;241;PEDRA BADEJO                        ;12;3/2/2017;07:00:00;3/2/2017;1;09:15:00;2;1675;P.COROA                             ;18
77299;2015;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;1500;80;120000;12/16/2015;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;14;12/15/2015;14:00:00;12/16/2015;1;07:00:00;17;1888;JOAO RODONDO                        ;0
77298;2015;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;800;120;96000;12/12/2015;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;13;12/11/2015;15:00:00;12/12/2015;1;06:00:00;15;1888;JOAO RODONDO                        ;0
77297;2015;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;600;80;48000;12/8/2015;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;14;12/7/2015;15:00:00;12/8/2015;1;06:30:00;15;1888;JOAO RODONDO                        ;0
77296;2015;12;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;150;120;18000;12/4/2015;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;14;12/3/2015;15:00:00;12/4/2015;1;06:00:00;15;1888;JOAO RODONDO                        ;0
77295;2015;11;TUNIDEOS                            ;CORYPHAENIDAE                       ;CORYPHAENA                          ;CORYPHAENA HIPPURUS                 ;DOURADO OU LOBO                     ;13;REDE DE CERCO                       ;14,5;300;4350;11/28/2015;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;13;11/28/2015;06:30:00;11/28/2015;1;11:30:00;5;1151;ZARANHA                             ;0
77294;2015;11;TUNIDEOS                            ;CORYPHAENIDAE                       ;CORYPHAENA                          ;CORYPHAENA HIPPURUS                 ;DOURADO OU LOBO                     ;13;REDE DE CERCO                       ;30,5;250;7625;11/24/2015;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;14;11/24/2015;06:30:00;11/24/2015;1;11:00:00;4;1151;ZARANHA                             ;0
77291;2015;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;800;80;64000;11/20/2015;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;11;11/20/2015;06:00:00;11/20/2015;1;10:00:00;4;1151;ZARANHA                             ;0
77289;2015;11;TUNIDEOS                            ;CORYPHAENIDAE                       ;CORYPHAENA                          ;CORYPHAENA HIPPURUS                 ;DOURADO OU LOBO                     ;13;REDE DE CERCO                       ;16;250;4000;11/16/2015;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;11;11/16/2015;06:40:00;11/16/2015;1;12:00:00;5;1888;JOAO RODONDO                        ;0
77289;2015;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS PUNCTATUS                ;CAVALA BRANCA                       ;13;REDE DE CERCO                       ;400;100;40000;11/16/2015;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;11;11/16/2015;06:40:00;11/16/2015;1;12:00:00;5;1888;JOAO RODONDO                        ;0
77287;2015;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS PUNCTATUS                ;CAVALA BRANCA                       ;13;REDE DE CERCO                       ;350;80;28000;11/12/2015;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;3032;MANUELA                             ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;9;11/12/2015;06:40:00;11/12/2015;1;09:30:00;2;1151;ZARANHA                             ;0
77285;2015;11;PEQUENOS PELAGICOS                  ;CLUPEIDAE                           ;SARDINELLA                          ;SARDINELLA MADERENSIS               ;ARENQUE OU SARDINHA                 ;13;REDE DE CERCO                       ;50;0;0;11/12/2015;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;13;11/11/2015;15:00:00;11/12/2015;1;06:20:00;15;1888;JOAO RODONDO                        ;0
77285;2015;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;150;80;12000;11/12/2015;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;13;11/11/2015;15:00:00;11/12/2015;1;06:20:00;15;1888;JOAO RODONDO                        ;0
77283;2015;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;2,5;250;625;11/4/2015;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;14;11/4/2015;06:00:00;11/4/2015;1;14:20:00;8;1148;RIBEIRA HINVERNO                    ;0
77283;2015;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS PUNCTATUS                ;CAVALA BRANCA                       ;13;REDE DE CERCO                       ;250;120;30000;11/4/2015;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;14;11/4/2015;06:00:00;11/4/2015;1;14:20:00;8;1148;RIBEIRA HINVERNO                    ;0
77281;2015;10;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS PUNCTATUS                ;CAVALA BRANCA                       ;13;REDE DE CERCO                       ;250;120;30000;10/28/2015;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;13;10/28/2015;06:00:00;10/28/2015;1;11:30:00;5;1148;RIBEIRA HINVERNO                    ;0
77279;2015;10;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS PUNCTATUS                ;CAVALA BRANCA                       ;13;REDE DE CERCO                       ;520;100;52000;10/24/2015;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;3032;MANUELA                             ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;11;10/24/2015;06:30:00;10/24/2015;1;09:10:00;2;1148;RIBEIRA HINVERNO                    ;0
