Amostragem;Ano;Mes;Grupo;Familia;Genero;Nome_cientifico;Especie;Engenho;Nome_engenho;Quantidade;Preco;Valor;Data_amostragem;Tipo_pesca;Regiao;Ilha;Nome_ilha;Concelho;Nome_concelho;Localidade;Nome_localidade;Tipo_embarcacao;Embarcacao;Nome_embarcacao;Porto_armamento;Nome_porto_armamento;Porto_desembarque;Nome_porto_desembarque;Numero_pescadores;Data_partida;Hora_partida;Data_chegada;Num_dias;Hora_chegada;Num_horas;Banco_pesca;Nome_banco_pesca;Profundidade_pesca_engenho1
61785;2023;10;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;100;100;10000;10/16/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;46;MAR LINDA                           ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;15;10/12/2023;15:00:00;10/16/2023;4;06:00:00;87;1718;MAIO                                ;17
61785;2023;10;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;1400;50;70000;10/16/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;46;MAR LINDA                           ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;15;10/12/2023;15:00:00;10/16/2023;4;06:00:00;87;1718;MAIO                                ;17
61784;2023;10;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS TABL                     ;CAVALA DE RABO VERMELHA             ;13;REDE DE CERCO                       ;100;150;15000;10/13/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;3599;GALILEIA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;10/10/2023;04:00:00;10/13/2023;3;07:00:00;75;1718;MAIO                                ;40
61784;2023;10;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;1900;50;95000;10/13/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;3599;GALILEIA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;10/10/2023;04:00:00;10/13/2023;3;07:00:00;75;1718;MAIO                                ;40
61783;2023;10;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;360;50;18000;10/13/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;13;10/4/2023;02:00:00;10/13/2023;9;05:00:00;219;1718;MAIO                                ;35
61783;2023;10;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELENE                              ;SELENE DORSALIS                     ;PAMPO OU CORCOVADO                  ;13;REDE DE CERCO                       ;350;100;35000;10/13/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;13;10/4/2023;02:00:00;10/13/2023;9;05:00:00;219;1718;MAIO                                ;35
61783;2023;10;DEMERSAIS                           ;POLYNEMIDAE                         ;GALEOIDES                           ;GALEOIDES DECADACTYLUS              ;BARBO                               ;13;REDE DE CERCO                       ;350;100;35000;10/13/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;13;10/4/2023;02:00:00;10/13/2023;9;05:00:00;219;1718;MAIO                                ;35
61783;2023;10;DEMERSAIS                           ;LUTJANIDAE                          ;APSILUS                             ;APSILUS FUSCUS                      ;DOBRADAO OU FATCHO                  ;13;REDE DE CERCO                       ;350;250;87500;10/13/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;13;10/4/2023;02:00:00;10/13/2023;9;05:00:00;219;1718;MAIO                                ;35
61783;2023;10;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;360;90;32400;10/13/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;13;10/4/2023;02:00:00;10/13/2023;9;05:00:00;219;1718;MAIO                                ;35
61783;2023;10;DEMERSAIS                           ;CARANGIDAE                          ;CARANX                              ;CARANX LUGUBRIS                     ;ENFORCADO                           ;13;REDE DE CERCO                       ;350;100;35000;10/13/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;13;10/4/2023;02:00:00;10/13/2023;9;05:00:00;219;1718;MAIO                                ;35
61782;2023;10;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;2020;52;105040;10/11/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;3606;MARIO JORGE                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;10/9/2023;15:00:00;10/11/2023;2;08:00:00;41;1718;MAIO                                ;18
61782;2023;10;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;100;110;11000;10/11/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;3606;MARIO JORGE                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;12;10/9/2023;15:00:00;10/11/2023;2;08:00:00;41;1718;MAIO                                ;18
61781;2023;10;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;13;REDE DE CERCO                       ;500;300;150000;10/12/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;36;LU DI BALANTA                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;19;10/4/2023;12:00:00;10/12/2023;8;05:00:00;185;1340;NOVA HOLANDA                        ;60
61781;2023;10;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;13;REDE DE CERCO                       ;1500;250;375000;10/12/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;36;LU DI BALANTA                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;19;10/4/2023;12:00:00;10/12/2023;8;05:00:00;185;1340;NOVA HOLANDA                        ;60
61780;2023;10;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;3;LINHA A MAO                         ;700;250;175000;10/12/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;3709;CIDADE VELHA                        ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;9;10/4/2023;14:15:00;10/11/2023;7;19:10:00;172;1689;TXADONA                             ;70
61780;2023;10;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;700;300;210000;10/12/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;3709;CIDADE VELHA                        ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;9;10/4/2023;14:15:00;10/11/2023;7;19:10:00;172;1689;TXADONA                             ;70
61779;2023;10;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;13;REDE DE CERCO                       ;2000;250;500000;10/11/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;2881;CARLOS MARIA                        ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;10/10/2023;11:00:00;10/11/2023;1;04:00:00;17;1689;TXADONA                             ;34
61779;2023;10;DEMERSAIS                           ;CARANGIDAE                          ;CENTROPHORUS                        ;ELAGATIS BIPINNULATA                ;SALMAO RRU                          ;13;REDE DE CERCO                       ;100;400;40000;10/11/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;2881;CARLOS MARIA                        ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;10/10/2023;11:00:00;10/11/2023;1;04:00:00;17;1689;TXADONA                             ;34
61778;2023;10;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;325;350;113750;10/11/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;1490;CODE DI MAQUINHA                    ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;10;10/9/2023;11:00:00;10/11/2023;2;03:00:00;40;2057;VINTE E SETE                        ;30
61778;2023;10;TUNIDEOS                            ;SCOMBRIDAE                          ;ACANTHOCYBIUM                       ;ACANTHOCYBIUM SOLANDRI              ;SERRA, DJEU OU ILHEU                ;3;LINHA A MAO                         ;325;350;113750;10/11/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;1490;CODE DI MAQUINHA                    ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;10;10/9/2023;11:00:00;10/11/2023;2;03:00:00;40;2057;VINTE E SETE                        ;30
61778;2023;10;DEMERSAIS                           ;CARANGIDAE                          ;CENTROPHORUS                        ;ELAGATIS BIPINNULATA                ;SALMAO RRU                          ;3;LINHA A MAO                         ;325;300;97500;10/11/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;1490;CODE DI MAQUINHA                    ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;10;10/9/2023;11:00:00;10/11/2023;2;03:00:00;40;2057;VINTE E SETE                        ;30
61778;2023;10;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;3;LINHA A MAO                         ;325;250;81250;10/11/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;1490;CODE DI MAQUINHA                    ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;10;10/9/2023;11:00:00;10/11/2023;2;03:00:00;40;2057;VINTE E SETE                        ;30
61777;2023;10;DEMERSAIS                           ;CARANGIDAE                          ;SERIOLA                             ;SERIOLA SP                          ;ESMOREGAL OU SERZE                  ;13;REDE DE CERCO                       ;500;400;200000;10/11/2023;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;35;ACHADA GRANDE TRAZ                  ;I;36;LU DI BALANTA                       ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;20;10/9/2023;07:30:00;10/11/2023;2;08:00:00;48;1720;JOAO VALENTE                        ;25
