ILHA;;DATA PARTIDA;DATA CHEGADA;MÊS;DIA;ANO;PORTO EMBARQUE;PORTO DESEMBARQUE;ZONA DE PESCA;ENGENHO;GRUPO;ESPÉCIE CAPTURADA;NOME CIENTÍFICO;QUANTIDADE CAPTURADA (Kg)
São Vicente;Baía Porto Novo;4/16/2018;4/18/2018;4;18;2018;CPCI;CPCI;Sul de São Nicolau;;Tunídeos;Gaiado;Katsuwonus pelamis;18000
São Vicente;Baía Porto Novo;4/16/2018;4/18/2018;4;18;2018;CPCI;CPCI;Sul de São Nicolau;;Demersais;Esmoregal ou Serze;Seriola sp;150
São Vicente;Baía Porto Novo;4/16/2018;4/18/2018;4;18;2018;CPCI;CPCI;Sul de São Nicolau;;Demersais;Salmão;Elagatis bipinnulata;350
São Vicente;Tantum;4/19/2018;4/20/2018;4;20;2018;CPCI;CPCI;Baía das Gatas;;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;700
São Vicente;Laginha;4/19/2018;4/20/2018;4;20;2018;CPCI;CPCI;Baía das Gatas;;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;1000
São Vicente;São José;4/15/2018;4/20/2018;4;20;2018;CPCI;CPCI;Noroeste;;Tunídeos;Serra ou Djeu;Acanthocybium solandri;2000
São Vicente;São José;4/15/2018;4/20/2018;4;20;2018;CPCI;CPCI;Noroeste;;Tunídeos;Albacora;Thunnus albacares;512
São Vicente;São José;4/15/2018;4/20/2018;4;20;2018;CPCI;CPCI;Noroeste;;Pequenos pelágicos;Cavala preta;Decapterus macarellus;1543
São Vicente;São José;4/15/2018;4/20/2018;4;20;2018;CPCI;CPCI;Noroeste;;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;1875
São Vicente;São José;4/15/2018;4/20/2018;4;20;2018;CPCI;CPCI;Noroeste;;Demersais;Esmoregal ou Serze;Seriola sp;215
São Vicente;Baía Porto Novo;4/17/2018;4/20/2018;4;20;2018;CPCI;CPCI;São Nicolau;;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;6000
São Vicente;Baía Porto Novo;4/17/2018;4/20/2018;4;20;2018;CPCI;CPCI;São Nicolau;;Pequenos pelágicos;Cavala preta;Decapterus macarellus;10500
São Vicente;Baía Porto Novo;4/17/2018;4/20/2018;4;20;2018;CPCI;CPCI;São Nicolau;;Tunídeos;Gaiado;Katsuwonus pelamis;9000
São Vicente;Baía Porto Novo;4/17/2018;4/20/2018;4;20;2018;CPCI;CPCI;São Nicolau;;Tunídeos;Cachorrinha ou Judeu;Auxis sp;450
São Vicente;Djesone;4/22/2018;4/23/2018;4;23;2018;CPCI;CPCI;Baía de São Pedro;;Pequenos pelágicos;Cavala preta;Decapterus macarellus;800
São Vicente;Barbara;4/22/2018;4/23/2018;4;23;2018;Porto Novo;CPCI;Póss de pau;;Pequenos pelágicos;Cavala preta;Decapterus macarellus;2000
São Vicente;Frescura Baía;4/23/2018;4/24/2018;4;24;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;800
São Vicente;Ponta Peça;4/19/2018;4/22/2018;4;22;2018;CPCI;CPCI;São Nicolau;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;12000
São Vicente;Maranata;4/20/2018;4/25/2018;4;25;2018;CPCI;CPCI;Noroeste;Linha;Tunídeos;Serra ou Djeu;Acanthocybium solandri;500
São Vicente;Maranata;4/20/2018;4/25/2018;4;25;2018;CPCI;CPCI;Noroeste;Linha;Tunídeos;Albacora;Thunnus albacares;150
São Vicente;Maranata;4/20/2018;4/25/2018;4;25;2018;CPCI;CPCI;Noroeste;Linha;Demersais;Esmoregal ou Serze;Seriola sp;50
São Vicente;Maranata;4/20/2018;4/25/2018;4;25;2018;CPCI;CPCI;Noroeste;Linha;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;200
São Vicente;Rita Maria;4/22/2018;4/26/2018;4;26;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Linha;Tunídeos;Serra ou Djeu;Acanthocybium solandri;572
São Vicente;Rita Maria;4/22/2018;4/26/2018;4;26;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Linha;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;100
São Vicente;São José;4/22/2018;4/30/2018;4;30;2018;CPCI;CPCI;Noroeste;Linha;Tunídeos;Serra ou Djeu;Acanthocybium solandri;874
São Vicente;São José;4/22/2018;4/30/2018;4;30;2018;CPCI;CPCI;Noroeste;Linha;Tunídeos;Albacora;Thunnus albacares;264
São Vicente;São José;4/22/2018;4/30/2018;4;30;2018;CPCI;CPCI;Noroeste;Linha;Demersais;Esmoregal ou Serze;Seriola sp;223
São Vicente;São José;4/22/2018;4/30/2018;4;30;2018;CPCI;CPCI;Noroeste;Linha;Demersais;Salmão;Elagatis bipinnulata;67
São Vicente;São José;4/22/2018;4/30/2018;4;30;2018;CPCI;CPCI;Noroeste;Linha;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;400
São Vicente;Rita Maria;4/26/2018;5/2/2018;5;2;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Linha;Tunídeos;Albacora;Thunnus albacares;800
São Vicente;Rita Maria;4/26/2018;5/2/2018;5;2;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Linha;Tunídeos;Serra ou Djeu;Acanthocybium solandri;570
São Vicente;Rita Maria;4/26/2018;5/2/2018;5;2;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Linha;Demersais;Esmoregal ou Serze;Seriola sp;127
São Vicente;Sal Rei;5/6/2018;5/7/2018;5;7;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;6400
São Vicente;Djesone;5/6/2018;5/7/2018;5;7;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;1600
São Vicente;Ponta Peça;5/7/2018;5/8/2018;5;8;2018;CPCI;CPCI;Flamengo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;16000
São Vicente;Gamboa;5/7/2018;5/8/2018;5;8;2018;CPCI;Mercado de peixe;Sul de São Pedro;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;3500
São Vicente;Laginha;5/7/2018;5/8/2018;5;8;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;7146
São Vicente;Maranata;5/8/2018;5/9/2018;5;9;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;4000
São Vicente;Maranata;5/8/2018;5/9/2018;5;9;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;1000
São Vicente;Alice;5/8/2018;5/9/2018;5;9;2018;CPCI;Mercado de peixe;Baía das Gatas;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;600
São Vicente;São João Baptista;5/8/2018;5/9/2018;5;9;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;4477
São Vicente;Ponta Peça;5/8/2018;5/9/2018;5;9;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;6782
São Vicente;Baía Porto Novo;5/8/2018;5/9/2018;5;9;2018;CPCI;CPCI;Farol de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;13322
São Vicente;Djesone;5/8/2018;5/9/2018;5;9;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2000
São Vicente;Sal Rei;5/8/2018;5/9/2018;5;9;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;1000
São Vicente;Baía Porto Novo;5/9/2018;5/10/2018;5;10;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;5000
São Vicente;Maranata;5/9/2018;5/10/2018;5;10;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;2500
São Vicente;Barbara;5/9/2018;5/10/2018;5;10;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;4000
São Vicente;São João Baptista;5/9/2018;5/10/2018;5;10;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;6300
São Vicente;Alice;5/9/2018;5/10/2018;5;10;2018;CPCI;Mercado de peixe;Baía das Gatas;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;500
São Vicente;Gamboa;5/9/2018;5/10/2018;5;10;2018;CPCI;Mercado de peixe;Sul de São Pedro;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;500
São Vicente;Baía Porto Novo;5/10/2018;5/11/2018;5;11;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;3500
São Vicente;Gamboa;5/10/2018;5/11/2018;5;11;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2000
São Vicente;Barbara;5/10/2018;5/11/2018;5;11;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2000
São Vicente;Tantum;5/13/2018;5/14/2018;5;14;2018;CPCI;Mercado de peixe;Póss de pau;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;3000
São Vicente;Tantum;5/13/2018;5/14/2018;5;14;2018;CPCI;Mercado de peixe;Póss de pau;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;300
São Vicente;Frescura Baía;5/13/2018;5/14/2018;5;14;2018;CPCI;CPCI;Ilheu branco;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;2000
São Vicente;Gamboa;5/13/2018;5/14/2018;5;14;2018;CPCI;CPCI;Ribeirinha de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;1800
São Vicente;Laginha;5/13/2018;5/14/2018;5;14;2018;CPCI;CPCI;Ribeirinha de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;1500
São Vicente;São José;5/14/2018;5/15/2018;5;15;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;3400
São Vicente;Baía Porto Novo;5/11/2018;5/14/2018;5;14;2018;CPCI;CPCI;Barril;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;2909
São Vicente;Baía Porto Novo;5/11/2018;5/14/2018;5;14;2018;CPCI;CPCI;Barril;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;393
São Vicente;Alice;5/15/2018;5/16/2018;5;16;2018;CPCI;Mercado de peixe;Baía das Gatas;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;600
São Vicente;Frescura Baía;5/15/2018;5/16/2018;5;16;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2500
São Vicente;Barbara;5/15/2018;5/16/2018;5;16;2018;CPCI;Mercado de peixe;Sul de São Pedro;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;1200
São Vicente;São José;5/15/2018;5/16/2018;5;16;2018;CPCI;Mercado de peixe;Sul de São Pedro;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;500
São Vicente;Maranata;5/15/2018;5/16/2018;5;16;2018;CPCI;CPCI;Ilheu branco;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;7000
São Vicente;Alice;5/16/2018;5/17/2018;5;17;2018;CPCI;Mercado de peixe;Baía das Gatas;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;600
São Vicente;Laginha;5/17/2018;5/18/2018;5;18;2018;CPCI;Mercado de peixe;Sul de São Pedro;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;500
São Vicente;Djesone;5/17/2018;5/18/2018;5;18;2018;CPCI;Mercado de peixe;Praia Formosa;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;800
São Vicente;Baía Porto Novo;5/17/2018;5/18/2018;5;18;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;1200
São Vicente;Gamboa;5/16/2018;5/17/2018;5;17;2018;CPCI;Mercado de peixe;Santa Luzia;Rede de cerco;Pequenos pelágicos;Cavala branca;Decapterus punctatus;2000
São Vicente;Sal Rei;5/17/2018;5/18/2018;5;18;2018;CPCI;Mercado de peixe;Póss de pau;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;1000
São Vicente;São João Baptista;5/20/2018;5/21/2018;5;21;2018;CPCI;Mercado de peixe;Ribeira torta;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;1500
São Vicente;Ponta Peça;5/20/2018;5/21/2018;5;21;2018;CPCI;Mercado de peixe;Sul de São Pedro;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;500
São Vicente;Gamboa;5/20/2018;5/21/2018;5;21;2018;CPCI;Mercado de peixe;Ilheu branco;Rede de cerco;Pequenos pelágicos;Dobrada;Spicara melanurus;5000
São Vicente;Ponta Peça;5/21/2018;5/22/2018;5;22;2018;CPCI;Mercado de peixe;Farol de São Pedro;Rede de cerco;Pequenos pelágicos;Bonito;Caranx crysos;400
São Vicente;Baía Porto Novo;5/21/2018;5/22/2018;5;22;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;5000
São Vicente;Solamita;5/21/2018;5/22/2018;5;22;2018;CPCI;Mercado de peixe;Póss de pau;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;300
São Vicente;Laginha;5/21/2018;5/22/2018;5;22;2018;CPCI;Mercado de peixe;Canjana;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;300
São Vicente;Laginha;5/21/2018;5/22/2018;5;22;2018;CPCI;Mercado de peixe;Canjana;Rede de cerco;Pequenos pelágicos;Arenque;Sardinella maderensis;200
São Vicente;Cristalina A;5/24/2018;5/25/2018;5;25;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;9500
São Vicente;Maranata;5/24/2018;5/25/2018;5;25;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;3600
São Vicente;Ponta Cacimba;5/22/2018;5/28/2018;5;28;2018;CPCI;CPCI;Santa Maria;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;15800
São Vicente;Rita Maria;5/23/2018;5/29/2018;5;29;2018;CPCI;CPCI;Noroeste;Linha;Tunídeos;Serra ou Djeu;Acanthocybium solandri;580
São Vicente;Rita Maria;5/23/2018;5/29/2018;5;29;2018;CPCI;CPCI;Noroeste;Linha;Tunídeos;Albacora;Thunnus albacares;85
São Vicente;Rita Maria;5/23/2018;5/29/2018;5;29;2018;CPCI;CPCI;Noroeste;Linha;Demersais;Esmoregal ou Serze;Seriola sp;80
São Vicente;Alice;5/29/2018;5/30/2018;5;30;2018;CPCI;Mercado de peixe;João d'Évora;Rede de cerco;Pequenos pelágicos;Dobrada;Spicara melanurus;400
São Vicente;Alice;5/31/2018;5/31/2018;5;31;2018;CPCI;Mercado de peixe;Morro Branco;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;500
São Vicente;Baía Porto Novo;6/3/2018;6/4/2018;6;4;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;1959
São Vicente;São José;5/31/2018;6/5/2018;6;5;2018;CPCI;CPCI;Noroeste;Linha;Tunídeos;Albacora;Thunnus albacares;810
São Vicente;São José;5/31/2018;6/5/2018;6;5;2018;CPCI;CPCI;Noroeste;Linha;Tunídeos;Serra ou Djeu;Acanthocybium solandri;500
São Vicente;Baía Porto Novo;6/4/2018;6/5/2018;6;5;2018;CPCI;CPCI;Palha carga;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;6486
São Vicente;Djesone;6/4/2018;6/5/2018;6;5;2018;CPCI;CPCI;Farol de boi;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;922
São Vicente;Gamboa;6/4/2018;6/5/2018;6;5;2018;CPCI;CPCI;Flamenguinho;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;1752
São Vicente;Tantum;6/5/2018;6/5/2018;6;5;2018;Mercado de peixe;Mercado de peixe;Baía das Gatas;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;650
São Vicente;Ponta Peça;6/4/2018;6/5/2018;6;5;2018;CPCI;CPCI;Ilheu branco;;Tunídeos;Cachorrinha ou Judeu;Auxis sp;1140
São Vicente;Frescura Baía;6/5/2018;6/6/2018;6;6;2018;CPCI;CPCI;Flamengo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;730
São Vicente;Sal Rei;6/4/2018;6/6/2018;6;6;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;6000
São Vicente;Laginha;6/5/2018;6/6/2018;6;6;2018;CPCI;CPCI;Baía do Porto Grande;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;443
São Vicente;Maranata;6/5/2018;6/6/2018;6;6;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2295
São Vicente;Baía Porto Novo;6/5/2018;6/6/2018;6;6;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;4366
São Vicente;São João Baptista;6/5/2018;6/6/2018;6;6;2018;CPCI;CPCI;Porto Novo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;1700
São Vicente;Flamengo;6/6/2018;6/7/2018;6;7;2018;CPCI;CPCI;Palha carga;;Pequenos pelágicos;Cavala preta;Decapterus macarellus;6000
São Vicente;Flamengo;6/6/2018;6/7/2018;6;7;2018;CPCI;CPCI;Palha carga;;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;1800
São Vicente;Maranata;6/6/2018;6/7/2018;6;7;2018;CPCI;CPCI;Ribeirinha de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2889
São Vicente;Ponta Peça;6/6/2018;6/7/2018;6;7;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;16645
São Vicente;Ponta Peça;6/6/2018;6/7/2018;6;7;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;932
São Vicente;Djesone;6/7/2018;6/8/2018;6;8;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;3404
São Vicente;Ponta Peça;6/7/2018;6/8/2018;6;8;2018;CPCI;CPCI;Ilheu raso;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;3979
São Vicente;Ponta Peça;6/7/2018;6/8/2018;6;8;2018;CPCI;CPCI;Ilheu raso;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;18056
São Vicente;Frescura Baía;6/7/2018;6/8/2018;6;8;2018;CPCI;CPCI;Baía das Gatas;;Tunídeos;Cachorrinha ou Judeu;Auxis sp;1706
São Vicente;Maranata;6/7/2018;6/8/2018;6;8;2018;CPCI;CPCI;Fateja;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;1920
São Vicente;Barbara;6/7/2018;6/8/2018;6;8;2018;CPCI;CPCI;Sonje (Porto Novo);Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;1612
São Vicente;Sal Rei;6/6/2018;6/8/2018;6;8;2018;CPCI;CPCI;Tarrafal de Monte Trigo;;Pequenos pelágicos;Cavala preta;Decapterus macarellus;438
São Vicente;Sal Rei;6/6/2018;6/8/2018;6;8;2018;CPCI;CPCI;Tarrafal de Monte Trigo;;Tunídeos;Cachorrinha ou Judeu;Auxis sp;939
São Vicente;Gamboa;6/7/2018;6/8/2018;6;8;2018;CPCI;CPCI;Ilheu branco;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;10470
São Vicente;Gamboa;6/7/2018;6/8/2018;6;8;2018;CPCI;CPCI;Ilheu branco;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;366
São Vicente;Baía Porto Novo;6/6/2018;6/8/2018;6;8;2018;CPCI;CPCI;Ilheu raso;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;17219
São Vicente;Baía Porto Novo;6/6/2018;6/8/2018;6;8;2018;CPCI;CPCI;Ilheu raso;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;5559
São Vicente;Baía Porto Novo;6/8/2018;6/9/2018;6;9;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;4431
São Vicente;Baía Porto Novo;6/8/2018;6/9/2018;6;9;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;723
São Vicente;São João Baptista;6/8/2018;6/9/2018;6;9;2018;CPCI;CPCI;Sonje (Porto Novo);Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;6168
São Vicente;São João Baptista;6/8/2018;6/9/2018;6;9;2018;CPCI;CPCI;Sonje (Porto Novo);Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;610
São Vicente;Ponta Peça;6/8/2018;6/9/2018;6;9;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;21524
São Vicente;Ponta Peça;6/8/2018;6/9/2018;6;9;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;60
São Vicente;Barbara;6/8/2018;6/9/2018;6;9;2018;CPCI;CPCI;Praia Formosa;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;2856
São Vicente;Barbara;6/8/2018;6/9/2018;6;9;2018;CPCI;CPCI;Praia Formosa;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;1361
São Vicente;Sal Rei;6/9/2018;6/11/2018;6;11;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;2007
São Vicente;Baía Porto Novo;6/9/2018;6/11/2018;6;11;2018;CPCI;CPCI;Ilheu raso;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;5947
São Vicente;Baía Porto Novo;6/9/2018;6/11/2018;6;11;2018;CPCI;CPCI;Ilheu raso;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;1788
São Vicente;Gamboa;6/11/2018;6/12/2018;6;12;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Pequenos pelágicos;Chicharro;Selar crumenophthalmus;4200
São Vicente;Barbara;6/11/2018;6/12/2018;6;12;2018;CPCI;CPCI;Farol de boi;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;1085
São Vicente;Tantum;6/12/2018;6/13/2018;6;13;2018;CPCI;CPCI;Sul de São Pedro;;Pequenos pelágicos;Cavala preta;Decapterus macarellus;3500
São Vicente;Cristalina A;6/11/2018;6/13/2018;6;13;2018;CPCI;CPCI;Sul de São Pedro;;Tunídeos;Cachorrinha ou Judeu;Auxis sp;1659
São Vicente;Cristalina A;6/11/2018;6/13/2018;6;13;2018;CPCI;CPCI;Sul de São Pedro;;Pequenos pelágicos;Cavala preta;Decapterus macarellus;2077
São Vicente;São João Baptista;6/13/2018;6/14/2018;6;14;2018;CPCI;CPCI;Porto Novo;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;3171
São Vicente;São João Baptista;6/13/2018;6/14/2018;6;14;2018;CPCI;CPCI;Porto Novo;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;187
São Vicente;Baía Porto Novo;6/13/2018;6/14/2018;6;14;2018;CPCI;CPCI;Canal de ponta (São Pedro);Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;22417
São Vicente;Maranata;6/13/2018;6/15/2018;6;15;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;5664
São Vicente;São José;6/12/2018;6/15/2018;6;15;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;6111
São Vicente;Ponta Peça;6/12/2018;6/15/2018;6;15;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;23949
São Vicente;Ponta Peça;6/12/2018;6/15/2018;6;15;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;73
São Vicente;Barbara;6/14/2018;6/15/2018;6;15;2018;CPCI;CPCI;Sonje (Porto Novo);Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;237
São Vicente;Barbara;6/14/2018;6/15/2018;6;15;2018;CPCI;CPCI;Sonje (Porto Novo);Rede de cerco;Pequenos pelágicos;Cavala preta;Decapterus macarellus;4037
São Vicente;Sal Rei;6/15/2018;6/17/2018;6;17;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;5718
São Vicente;Ponta Peça;6/16/2018;6/17/2018;6;17;2018;CPCI;CPCI;Ribeirinha de São Pedro;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;20120
São Vicente;São José;6/15/2018;6/17/2018;6;17;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;1562
São Vicente;São José;6/15/2018;6/17/2018;6;17;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Tunídeos;Albacora;Thunnus albacares;315
São Vicente;Baía Porto Novo;6/16/2018;6/18/2018;6;18;2018;CPCI;CPCI;Tarrafal de Monte Trigo;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;20773
São Vicente;Maranata;6/17/2018;6/18/2018;6;18;2018;CPCI;CPCI;Ilheu branco;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;11294
São Vicente;São José;6/18/2018;6/19/2018;6;19;2018;CPCI;CPCI;Sul de São Pedro;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;10807
São Vicente;Ponta Peça;6/18/2018;6/19/2018;6;19;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Tunídeos;Gaiado;Katsuwonus pelamis;7143
São Vicente;Ponta Peça;6/18/2018;6/19/2018;6;19;2018;CPCI;CPCI;Póss de pau;Rede de cerco;Tunídeos;Cachorrinha ou Judeu;Auxis sp;7276
