"Amostragem","Ano","Mes","Grupo","Familia","Genero","Nome_cientifico","Especie","Engenho","Nome_engenho","Quantidade","Preco","Valor","Data_amostragem","Tipo_pesca","Regiao","Ilha","Nome_ilha","Concelho","Nome_concelho","Localidade","Nome_localidade","Tipo_embarcacao","Embarcacao","Nome_embarcacao","Porto_armamento","Nome_porto_armamento","Porto_desembarque","Nome_porto_desembarque","Numero_pescadores","Data_partida","Hora_partida","Data_chegada","Num_dias","Hora_chegada","Num_horas","Banco_pesca","Nome_banco_pesca","Profundidade_pesca_engenho1","fonte","nivel","engenhos_agregados","usar_na_serie"
"45528","2017","5","DEMERSAIS","CARANGIDAE","CARANX","CARANX SP","CHEREU, ENFORCADO, XEREU","13","REDE DE CERCO","50","0","0","5/22/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","104","ATLANTIDA","281","CPCI","281","CPCI","13","5/21/2017","16:00:00","5/22/2017","1","07:00:00","15","1697","BAIA DAS GATAS","45","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45528","2017","5","PEQUENOS PELAGICOS","CARANGIDAE","SELAR","SELAR CRUMENOPHTHALMUS","OLHO LARGO OU CHICHARRO","13","REDE DE CERCO","300","0","0","5/22/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","104","ATLANTIDA","281","CPCI","281","CPCI","13","5/21/2017","16:00:00","5/22/2017","1","07:00:00","15","1697","BAIA DAS GATAS","45","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45527","2017","5","TUNIDEOS","SCOMBRIDAE","KATSUWONUS","KATSUWONUS PELAMIS","GAIADO OU ATUNZINHO","13","REDE DE CERCO","13614","0","0","5/22/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3074","ORCA I","281","CPCI","281","CPCI","16","5/15/2017","14:00:00","5/22/2017","7","05:00:00","159","1338","SANTA MARIA","80","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45526","2017","5","TUNIDEOS","SCOMBRIDAE","KATSUWONUS","KATSUWONUS PELAMIS","GAIADO OU ATUNZINHO","13","REDE DE CERCO","2000","0","0","5/19/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3084","KELLY","281","CPCI","281","CPCI","10","5/17/2017","11:00:00","5/19/2017","2","08:00:00","45","1197","MONTE TRIGO","100","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45525","2017","5","TUNIDEOS","SCOMBRIDAE","KATSUWONUS","KATSUWONUS PELAMIS","GAIADO OU ATUNZINHO","13","REDE DE CERCO","17000","0","0","5/19/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","83","PONTA DE PECA","281","CPCI","281","CPCI","17","5/16/2017","13:00:00","5/19/2017","3","09:00:00","68","1338","SANTA MARIA","80","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45524","2017","5","PEQUENOS PELAGICOS","CARANGIDAE","SELAR","SELAR CRUMENOPHTHALMUS","OLHO LARGO OU CHICHARRO","13","REDE DE CERCO","400","0","0","5/16/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","76","SOLAMITA","281","CPCI","281","CPCI","10","5/15/2017","18:00:00","5/16/2017","1","06:00:00","12","1257","SAO PEDRO","50","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45523","2017","5","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","3941","0","0","5/9/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","83","PONTA DE PECA","281","CPCI","281","CPCI","18","5/6/2017","15:00:00","5/9/2017","3","10:00:00","67","1338","SANTA MARIA","50","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45521","2017","5","PEQUENOS PELAGICOS","CARANGIDAE","SELENE","SELENE DORSALIS","PAMPO OU CORCOVADO","13","REDE DE CERCO","400","0","0","5/5/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","104","ATLANTIDA","281","CPCI","281","CPCI","13","5/4/2017","16:00:00","5/5/2017","1","07:00:00","15","1200","PORTO NOVO","30","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45520","2017","5","PEQUENOS PELAGICOS","CARANGIDAE","SELAR","SELAR CRUMENOPHTHALMUS","OLHO LARGO OU CHICHARRO","13","REDE DE CERCO","3000","0","0","5/5/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","80","GAMBOA","281","CPCI","281","CPCI","15","5/4/2017","15:00:00","5/5/2017","1","06:00:00","15","1898","ILHEU BRANCO","40","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45519","2017","5","PEQUENOS PELAGICOS","CARANGIDAE","TRACHINOTUS","TRACHINOTUS OVATUS","PELOMBETA","13","REDE DE CERCO","7956","0","0","5/3/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","114","FLAMENGO","281","CPCI","281","CPCI","15","5/3/2017","02:00:00","5/3/2017","1","15:30:00","13","1898","ILHEU BRANCO","30","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45519","2017","5","PEQUENOS PELAGICOS","CLUPEIDAE","SARDINELLA","SARDINELLA MADERENSIS","ARENQUE OU SARDINHA","13","REDE DE CERCO","1000","0","0","5/3/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","114","FLAMENGO","281","CPCI","281","CPCI","15","5/3/2017","02:00:00","5/3/2017","1","15:30:00","13","1898","ILHEU BRANCO","30","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45519","2017","5","PEQUENOS PELAGICOS","CARANGIDAE","SELAR","SELAR CRUMENOPHTHALMUS","OLHO LARGO OU CHICHARRO","13","REDE DE CERCO","3000","0","0","5/3/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","114","FLAMENGO","281","CPCI","281","CPCI","15","5/3/2017","02:00:00","5/3/2017","1","15:30:00","13","1898","ILHEU BRANCO","30","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45518","2017","5","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","11124","0","0","5/3/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3413","BARBARA","281","CPCI","281","CPCI","16","5/2/2017","14:00:00","5/3/2017","1","10:00:00","20","1821","POSS PO","80","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45517","2017","5","PEQUENOS PELAGICOS","CARANGIDAE","CARANX","CARANX CRYSOS","BONITO","13","REDE DE CERCO","204","0","0","5/2/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3414","SAL REI","281","CPCI","281","CPCI","15","4/29/2017","17:00:00","5/2/2017","3","09:00:00","64","1197","MONTE TRIGO","80","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45517","2017","5","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","4900","0","0","5/2/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3414","SAL REI","281","CPCI","281","CPCI","15","4/29/2017","17:00:00","5/2/2017","3","09:00:00","64","1197","MONTE TRIGO","80","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45516","2017","5","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","4116","0","0","5/2/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","83","PONTA DE PECA","281","CPCI","281","CPCI","17","4/26/2017","15:00:00","5/2/2017","6","24:00:00","0","1338","SANTA MARIA","80","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45516","2017","5","TUNIDEOS","SCOMBRIDAE","KATSUWONUS","KATSUWONUS PELAMIS","GAIADO OU ATUNZINHO","13","REDE DE CERCO","4430","0","0","5/2/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","83","PONTA DE PECA","281","CPCI","281","CPCI","17","4/26/2017","15:00:00","5/2/2017","6","24:00:00","0","1338","SANTA MARIA","80","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45515","2017","5","PEQUENOS PELAGICOS","CARANGIDAE","SELAR","SELAR CRUMENOPHTHALMUS","OLHO LARGO OU CHICHARRO","13","REDE DE CERCO","2500","0","0","5/1/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","116","TANTUM","281","CPCI","281","CPCI","12","4/29/2017","16:00:00","5/1/2017","2","09:00:00","41","1923","ILHEU RASO","36","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45514","2017","5","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","8028","0","0","5/1/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","57","PAULO JORGE","281","CPCI","281","CPCI","16","4/26/2017","14:00:00","5/1/2017","5","11:00:00","117","1338","SANTA MARIA","40","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45513","2017","4","TUNIDEOS","SCOMBRIDAE","KATSUWONUS","KATSUWONUS PELAMIS","GAIADO OU ATUNZINHO","13","REDE DE CERCO","2636","0","0","4/30/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","84","MARANATA","281","CPCI","281","CPCI","12","4/29/2017","15:00:00","4/30/2017","1","08:30:00","17","1951","SUL DE S.PEDRO","53","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45513","2017","4","TUNIDEOS","SCOMBRIDAE","ACANTHOCYBIUM","ACANTHOCYBIUM SOLANDRI","SERRA, DJEU OU ILHEU","13","REDE DE CERCO","79","0","0","4/30/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","84","MARANATA","281","CPCI","281","CPCI","12","4/29/2017","15:00:00","4/30/2017","1","08:30:00","17","1951","SUL DE S.PEDRO","53","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45513","2017","4","DEMERSAIS","CARANGIDAE","SERIOLA","SERIOLA SP","ESMOREGAL OU SERZE","13","REDE DE CERCO","154","0","0","4/30/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","84","MARANATA","281","CPCI","281","CPCI","12","4/29/2017","15:00:00","4/30/2017","1","08:30:00","17","1951","SUL DE S.PEDRO","53","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45513","2017","4","DEMERSAIS","CARANGIDAE","CARANX","CARANX SP","CHEREU, ENFORCADO, XEREU","13","REDE DE CERCO","624","0","0","4/30/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","84","MARANATA","281","CPCI","281","CPCI","12","4/29/2017","15:00:00","4/30/2017","1","08:30:00","17","1951","SUL DE S.PEDRO","53","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45512","2017","4","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS MACARELLUS","CAVALA PRETA","13","REDE DE CERCO","8037","0","0","4/30/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3073","CRISTALINA","281","CPCI","281","CPCI","18","4/28/2017","16:00:00","4/30/2017","2","08:00:00","40","1338","SANTA MARIA","78","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45511","2017","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","7964","0","0","4/29/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3074","ORCA I","281","CPCI","281","CPCI","16","4/27/2017","07:00:00","4/29/2017","2","14:00:00","55","1338","SANTA MARIA","63","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45510","2017","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","2352","0","0","4/28/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","114","FLAMENGO","281","CPCI","281","CPCI","13","4/27/2017","20:00:00","4/28/2017","1","11:00:00","15","1951","SUL DE S.PEDRO","48","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45509","2017","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","5784","0","0","4/28/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","84","MARANATA","281","CPCI","281","CPCI","14","4/27/2017","17:00:00","4/28/2017","1","07:00:00","14","1821","POSS PO","46","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45508","2017","4","PEQUENOS PELAGICOS","CLUPEIDAE","SARDINELLA","SARDINELLA MADERENSIS","ARENQUE OU SARDINHA","13","REDE DE CERCO","271","0","0","4/27/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3073","CRISTALINA","281","CPCI","281","CPCI","18","4/26/2017","16:00:00","4/27/2017","1","08:00:00","16","1898","ILHEU BRANCO","55","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45508","2017","4","PEQUENOS PELAGICOS","CARANGIDAE","TRACHINOTUS","TRACHINOTUS OVATUS","PELOMBETA","13","REDE DE CERCO","5110","0","0","4/27/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3073","CRISTALINA","281","CPCI","281","CPCI","18","4/26/2017","16:00:00","4/27/2017","1","08:00:00","16","1898","ILHEU BRANCO","55","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45507","2017","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","5162","0","0","4/25/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3073","CRISTALINA","281","CPCI","281","CPCI","18","4/24/2017","19:00:00","4/25/2017","1","10:00:00","15","1898","ILHEU BRANCO","66","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45506","2017","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","2162","0","0","4/25/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","83","PONTA DE PECA","281","CPCI","281","CPCI","16","4/23/2017","16:00:00","4/25/2017","2","14:00:00","46","1923","ILHEU RASO","71","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45505","2017","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","6495","0","0","4/24/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3413","BARBARA","281","CPCI","281","CPCI","13","4/23/2017","18:00:00","4/24/2017","1","09:00:00","15","1955","SONJE PORTO NOVO","58","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45504","2017","4","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS MACARELLUS","CAVALA PRETA","13","REDE DE CERCO","3199","0","0","4/24/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3073","CRISTALINA","281","CPCI","281","CPCI","18","4/22/2017","16:00:00","4/24/2017","2","08:00:00","40","1951","SUL DE S.PEDRO","68","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45504","2017","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","3951","0","0","4/24/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3073","CRISTALINA","281","CPCI","281","CPCI","18","4/22/2017","16:00:00","4/24/2017","2","08:00:00","40","1951","SUL DE S.PEDRO","68","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45503","2017","4","PEQUENOS PELAGICOS","CARANGIDAE","TRACHINOTUS","TRACHINOTUS OVATUS","PELOMBETA","13","REDE DE CERCO","120","0","0","4/21/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","104","ATLANTIDA","281","CPCI","281","CPCI","13","4/20/2017","18:00:00","4/21/2017","1","09:00:00","15","1697","BAIA DAS GATAS","52","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45503","2017","4","PEQUENOS PELAGICOS","SPARIDAE","SPICARA","SPICARA MELANURUS","DOBRADA","13","REDE DE CERCO","500","0","0","4/21/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","104","ATLANTIDA","281","CPCI","281","CPCI","13","4/20/2017","18:00:00","4/21/2017","1","09:00:00","15","1697","BAIA DAS GATAS","52","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45503","2017","4","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS PUNCTATUS","CAVALA BRANCA","13","REDE DE CERCO","4058","0","0","4/21/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","104","ATLANTIDA","281","CPCI","281","CPCI","13","4/20/2017","18:00:00","4/21/2017","1","09:00:00","15","1697","BAIA DAS GATAS","52","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45502","2017","4","PEQUENOS PELAGICOS","SPARIDAE","SPICARA","SPICARA MELANURUS","DOBRADA","13","REDE DE CERCO","100","0","0","4/21/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","114","FLAMENGO","281","CPCI","281","CPCI","13","4/20/2017","16:00:00","4/21/2017","1","10:00:00","18","1257","SAO PEDRO","83","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45502","2017","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","600","0","0","4/21/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","114","FLAMENGO","281","CPCI","281","CPCI","13","4/20/2017","16:00:00","4/21/2017","1","10:00:00","18","1257","SAO PEDRO","83","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45502","2017","4","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS MACARELLUS","CAVALA PRETA","13","REDE DE CERCO","8500","0","0","4/21/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","114","FLAMENGO","281","CPCI","281","CPCI","13","4/20/2017","16:00:00","4/21/2017","1","10:00:00","18","1257","SAO PEDRO","83","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45501","2017","4","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS MACARELLUS","CAVALA PRETA","13","REDE DE CERCO","1200","0","0","4/21/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","116","TANTUM","281","CPCI","281","CPCI","12","4/20/2017","18:00:00","4/21/2017","1","11:00:00","17","1697","BAIA DAS GATAS","61","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45501","2017","4","PEQUENOS PELAGICOS","CARANGIDAE","SELAR","SELAR CRUMENOPHTHALMUS","OLHO LARGO OU CHICHARRO","13","REDE DE CERCO","6000","0","0","4/21/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","116","TANTUM","281","CPCI","281","CPCI","12","4/20/2017","18:00:00","4/21/2017","1","11:00:00","17","1697","BAIA DAS GATAS","61","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45500","2017","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","5588","0","0","4/20/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3074","ORCA I","281","CPCI","281","CPCI","16","4/19/2017","16:00:00","4/20/2017","1","11:00:00","19","1297","PONTA PRETA","68","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45499","2017","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","14493","0","0","4/19/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3074","ORCA I","281","CPCI","281","CPCI","17","4/18/2017","15:00:00","4/19/2017","1","09:00:00","18","1368","PONTA RIBA DE LESTE","91.44","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45498","2017","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","14415","0","0","4/19/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","114","FLAMENGO","281","CPCI","281","CPCI","12","4/18/2017","18:00:00","4/19/2017","1","10:30:00","16","1951","SUL DE S.PEDRO","78","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45497","2017","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","21382","0","0","4/19/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","83","PONTA DE PECA","281","CPCI","281","CPCI","16","4/17/2017","16:00:00","4/19/2017","2","14:00:00","46","1338","SANTA MARIA","62","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45496","2017","4","PEQUENOS PELAGICOS","CARANGIDAE","SELAR","SELAR CRUMENOPHTHALMUS","OLHO LARGO OU CHICHARRO","13","REDE DE CERCO","4053","0","0","4/8/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3073","CRISTALINA","281","CPCI","281","CPCI","18","4/7/2017","17:00:00","4/8/2017","1","12:00:00","19","1821","POSS PO","59","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45495","2017","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","1880","0","0","4/7/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","80","GAMBOA","281","CPCI","281","CPCI","12","4/6/2017","18:00:00","4/7/2017","1","09:30:00","15","1923","ILHEU RASO","47","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45494","2017","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","6445","0","0","4/6/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","83","PONTA DE PECA","281","CPCI","281","CPCI","16","4/5/2017","16:00:00","4/6/2017","1","10:30:00","18","1951","SUL DE S.PEDRO","64","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45493","2017","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","11679","0","0","4/4/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","83","PONTA DE PECA","281","CPCI","281","CPCI","16","4/3/2017","15:00:00","4/4/2017","1","07:00:00","16","1254","CALHAU","78","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45492","2017","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","15724","0","0","4/4/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3074","ORCA I","281","CPCI","281","CPCI","16","4/3/2017","16:00:00","4/4/2017","1","13:00:00","21","1220","FLAMENGO","67","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45491","2017","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","10764","0","0","4/4/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","57","PAULO JORGE","281","CPCI","281","CPCI","14","4/2/2017","14:00:00","4/4/2017","2","11:00:00","45","2011","COSTA SAO NICOLAU","63","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45490","2017","4","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS MACARELLUS","CAVALA PRETA","13","REDE DE CERCO","600","0","0","4/3/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3413","BARBARA","281","CPCI","281","CPCI","13","4/2/2017","20:00:00","4/3/2017","1","07:30:00","11","1955","SONJE PORTO NOVO","36","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45490","2017","4","PEQUENOS PELAGICOS","CARANGIDAE","DECAPTERUS","DECAPTERUS PUNCTATUS","CAVALA BRANCA","13","REDE DE CERCO","2200","0","0","4/3/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3413","BARBARA","281","CPCI","281","CPCI","13","4/2/2017","20:00:00","4/3/2017","1","07:30:00","11","1955","SONJE PORTO NOVO","36","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
"45489","2017","4","TUNIDEOS","SCOMBRIDAE","AUXIS","Auxis sp","CACHORRINHA, JUDEU OU MELVA","13","REDE DE CERCO","4385","0","0","4/3/2017","INDUSTRIAL","B","2","S. VICENTE","5","S. VICENTE","11","MINDELO","I","3414","SAL REI","281","CPCI","281","CPCI","13","4/2/2017","17:00:00","4/3/2017","1","08:30:00","15","1951","SUL DE S.PEDRO","53","IMar 2015-2017 (sem validacao)","viagem","FALSE","TRUE"
