DATA,ANO,MES,ZONA,L(cm),W(g),SEXO,EM,W_GON,W_FIG,OBS,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,29,322,F,6,8.65,4.45,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,28,274,F,5,9.73,13.73,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,27,262,F,5,7.73,2.35,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,29,349,F,5,7.49,3.49,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,29,294,M,4,11.7,2.34,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,30,349,M,3,12.12,2.86,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,26,225,M,4,8.84,2.24,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,28,300,M,4,10.71,2.66,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,29,323,M,5,8.44,3.3,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,25,216,F,5,4.39,2.49,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,28,283,M,5,9.5,3.75,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,29,326,F,5,6.77,4.23,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,29,303,M,4,11.41,3.06,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,27,270,M,4,12.66,2.64,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,29,334,M,5,12.6,3.63,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,29,333,M,3,10.25,4.27,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,32,396,F,3,6.03,5.13,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,28,288,M,4,12.02,3.59,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,31,334,M,4,17.4,4,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,29,323,M,4,8.84,2.18,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,29,304,F,6,9.23,4.25,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,30,324,M,5,9.41,3.76,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,28,278,M,4,13.17,2.59,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,28,317,M,3,9.67,4.26,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,29,313,M,4,12.04,3.5,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,28,311,F,5,7.48,4.38,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,29,329,M,5,13.75,3.25,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,29,308,M,3,10.38,3.45,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,28,284,M,4,10.09,3.68,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,26,217,M,4,10.4,2.97,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,31,363,M,5,9.18,5.05,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,29,296,M,5,11.89,2.95,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,28,302,M,5,16.81,3.13,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,31,358,M,4,10.07,4.12,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,27,254,F,5,5.19,3.06,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,27,284,F,5,6.48,4.23,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,25,195,F,4,2.81,2.41,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,29,340,F,4,12.21,4.35,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,27,272,F,5,5.81,3.1,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,28,290,F,5,4.77,3.78,,,,,,,,,,,,,
3/23/2004,2004,3,BAIA DAS GATAS,31,359,M,6,4.36,2.68,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,27,293,F,4,17.75,3.45,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,28,282,M,4,18.17,2.25,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,237,M,4,18.97,2.62,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,27,261,M,4,23.2,2.21,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,30,320,M,3,18.4,2.73,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,29,303,F,4,7.07,3.5,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,203,M,3,9.43,2.83,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,29,283,M,4,10.22,2.29,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,27,229,M,4,8,1.78,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,28,274,M,4,9.56,3.02,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,29,316,F,4,9.41,5.32,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,204,M,4,17.09,1.56,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,27,270,F,4,11.49,4.28,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,224,M,4,14.84,1.37,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,228,M,3,8.44,2.61,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,25,217,F,4,11.53,2.91,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,25,201,F,5,8.57,1.45,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,28,275,M,4,19.67,2.4,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,226,M,5,11.04,1.14,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,25,218,M,5,18.05,0.67,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,28,299,M,4,15.3,3.18,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,29,323,F,4,13.43,4.57,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,254,M,5,13.28,,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,28,293,M,5,20.98,3,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,241,M,5,17.21,1.86,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,223,M,5,17.08,1.25,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,235,F,4,10.04,4.3,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,213,M,5,13.27,1.89,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,25,204,F,4,10.56,3.09,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,236,F,4,11.35,2.84,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,229,M,5,23.95,2.32,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,24,198,M,5,14.17,1.49,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,231,M,4,15.34,11.91,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,33,411,M,6,10.33,5.16,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,28,273,F,5,15.45,2.98,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,28,308,F,4,15.7,5.45,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,28,285,M,5,18.45,2.58,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,212,M,4,4.68,2.22,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,27,258,M,5,9.13,2.32,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,25,236,F,4,8.39,3.12,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,25,206,M,4,17.52,2.64,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,27,263,F,4,14.31,2.65,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,25,210,M,5,15.81,1.77,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,28,280,M,5,29.04,2.15,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,25,219,F,5,10.36,2.96,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,25,182,M,5,18.51,1.6,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,25,208,F,5,5,2.66,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,27,252,M,4,9.87,1.82,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,25,205,F,4,8.71,3.04,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,28,388,M,5,27.11,1.74,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,233,M,3,1.32,2.33,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,28,284,M,4,21.69,2.62,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,242,F,4,13.82,2.78,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,289,M,4,17.59,1.92,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,27,266,M,5,29.88,1.78,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,227,M,4,13.96,2.46,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,30,350,F,6,4.64,5.11,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,28,258,M,5,21.3,2.38,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,29,208,M,5,18.6,1.33,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,25,205,F,4,8.06,2.6,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,230,F,4,10.36,3.22,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,237,F,5,10.31,1.92,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,28,289,M,4,17.19,2.96,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,226,M,4,11.25,2.2,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,232,M,4,25.36,2.18,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,235,F,4,13.32,4.18,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,233,F,5,10.87,2.66,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,238,M,4,12.28,2.4,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,25,215,F,4,5.17,3.5,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,28,262,F,5,10.93,3.59,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,204,M,5,10.91,1.75,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,27,237,F,5,8.15,3.44,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,219,F,4,8.68,3.16,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,26,226,M,4,17.88,1.87,,,,,,,,,,,,,
4/7/2004,2004,4,PALHA CARGA,25,213,M,5,16.14,1.94,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,27,244,M,3,14.31,1.57,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,27,246,M,4,5.5,2.23,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,27,246,F,5,5.08,2.92,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,27,240,M,3,10.71,2.25,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,236,M,4,13.31,2.42,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,225,F,5,6,2.58,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,27,244,F,5,5.91,2.91,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,27,244,F,5,6.12,4.21,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,201,M,4,8.43,1.63,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,25,204,M,4,10.18,2.71,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,29,306,F,5,7.46,4.83,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,231,F,5,6.22,2.33,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,222,F,5,6.94,2.79,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,25,211,M,4,10.76,2.15,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,224,M,3,15.38,1.89,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,29,309,M,4,18.81,2.83,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,235,M,4,15.87,2.25,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,27,244,F,4,5.08,2.58,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,27,266,M,4,15.12,2.12,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,230,M,4,14.38,2.24,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,222,F,5,4.86,2.12,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,27,252,M,4,12.14,2.87,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,27,241,F,5,6.5,1.9,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,27,225,M,4,9.63,1.6,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,223,M,4,17.43,2.14,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,25,209,M,4,11.24,1.85,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,209,M,4,7.22,2.1,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,25,213,M,4,12.93,1.73,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,230,F,4,6.3,2.7,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,205,F,5,6.21,1.93,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,28,291,M,4,15.11,13.05,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,25,208,F,5,4.62,2.93,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,27,236,F,5,6.14,3.15,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,219,M,4,9.31,2.44,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,233,M,4,13.28,2.02,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,25,201,M,4,6.53,1.76,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,25,206,M,4,9.56,2.48,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,215,M,4,10.85,2.44,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,221,M,4,13,1.68,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,207,M,4,16.64,1.82,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,218,M,4,8.76,1.66,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,27,244,F,5,4.55,3.65,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,224,M,4,13.96,1.35,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,28,269,M,4,12.22,1.78,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,213,F,4,3.82,2.12,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,27,247,M,4,10.77,2.2,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,220,M,4,10.03,2.14,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,27,270,F,5,6.25,2.74,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,27,230,M,4,10.82,2.06,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,221,M,4,12.46,2.45,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,242,M,4,16.07,2.29,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,208,M,4,7.57,2.29,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,228,F,5,,,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,228,M,4,13.65,2.06,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,221,M,4,13.18,1.6,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,28,286,F,5,6.13,4.47,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,27,242,M,4,9.49,2.57,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,213,M,4,14.63,1.93,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,27,244,M,4,10.8,2.17,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,25,201,M,4,6.78,1.9,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,234,F,5,5.95,2.42,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,226,M,4,13.83,1.61,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,212,M,4,12.5,1.88,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,27,355,M,4,19.39,2.22,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,213,M,4,12.72,2.29,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,27,239,M,4,14.92,2.18,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,220,F,5,5.66,2.63,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,224,F,4,4.74,2.4,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,211,M,4,11.65,2.47,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,27,249,M,5,10.36,2.7,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,240,M,4,9.4,2.52,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,209,F,5,5.36,3.1,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,27,252,F,5,5.13,3.25,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,25,202,M,4,11.15,2.15,,,,,,,,,,,,,
4/19/2004,2004,4,FLAMENGO,26,211,M,4,9.62,2.21,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,268,M,4,13.63,3.23,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,29,319,F,5,9.45,5.24,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,26,275,F,5,10.36,4.51,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,262,F,4,9.5,3.35,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,250,M,4,9.5,3.34,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,28,294,M,4,22.77,2.73,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,261,M,4,11.49,4.28,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,264,F,4,6.95,3.81,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,28,278,F,3,1.64,6.11,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,28,284,M,4,5.99,3.54,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,26,242,F,5,5.42,3.82,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,256,M,4,11.23,3.93,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,26,254,F,5,5,3.34,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,29,348,F,5,16.82,6.94,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,29,344,M,4,19.11,3.83,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,28,271,M,4,7.6,4.53,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,29,331,M,3,12.17,4.68,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,30,333,M,4,16.63,5.35,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,28,286,M,4,12.05,3.07,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,28,318,M,4,24.24,4.67,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,261,M,4,7.69,3.94,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,282,F,5,12.27,4.75,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,28,297,M,4,18.12,4.21,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,29,363,F,5,15.08,6.77,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,250,F,4,7.77,4.86,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,28,333,F,5,14.96,4.94,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,266,F,5,4.89,3.04,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,268,F,5,5.35,4.3,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,30,364,M,3,10.65,2.36,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,279,M,4,10.74,4.15,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,272,M,4,17.74,2.54,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,28,315,F,5,14.52,5.58,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,28,309,M,4,12.77,3.5,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,26,261,F,4,8.49,4.25,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,28,343,F,5,14.05,6.27,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,29,322,F,5,12.57,7.49,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,259,F,4,8.85,4.42,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,28,276,M,3,6.86,4.53,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,26,249,M,3,12.25,2.32,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,271,F,5,11.76,4.91,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,30,252,M,4,14.92,5.89,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,30,394,M,6,14.82,8.27,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,26,253,M,4,11.8,2.54,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,28,305,F,5,12.85,3.59,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,267,F,5,6.12,4.8,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,283,F,5,8.8,3.81,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,28,280,M,4,16.38,3.26,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,26,257,F,5,7.43,3.36,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,28,289,M,4,8.14,3.13,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,28,328,F,5,15.58,6.42,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,28,326,F,5,13.67,6.77,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,271,F,5,6.87,5.21,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,30,414,F,5,18.19,7.42,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,29,327,F,5,17.01,6.4,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,26,237,M,4,4.26,2.92,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,262,M,4,5.52,3.99,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,245,M,4,12.17,2.93,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,24,186,M,5,7.51,2.34,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,26,238,M,4,6.29,3.19,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,29,344,F,5,17.24,5.61,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,28,297,F,4,6.03,5.06,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,264,F,4,3.47,3.54,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,25,222,F,4,6.74,3.54,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,26,268,F,5,10.4,5.44,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,28,333,F,5,15.46,7.15,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,253,M,4,4.47,3.8,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,28,276,M,4,11.33,3.5,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,270,F,4,6.46,3.99,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,29,342,F,5,17.03,5.67,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,25,211,M,5,8.09,2.66,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,30,375,F,5,9.42,6.67,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,26,242,M,5,7.3,2.88,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,241,M,4,7.1,3.28,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,266,F,5,8.25,4.38,,,,,,,,,,,,,
5/12/2004,2004,5,TARRAFAL MONTE TRIGO,27,277,M,4,13.13,2.92,,,,,,,,,,,,,
