"cenario_id","bk_method","r_method","MSY"
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2048.93169193164
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2443.46469677056
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2472.56265577419
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1476.6452038868
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2007.66659746021
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1790.7639356052
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1742.33307096784
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2305.28830787965
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2332.60116830945
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1498.42162109808
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2091.82293495992
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1580.01879500711
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1626.82240150159
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1794.73004396325
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1708.57227328514
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2412.11727467239
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1779.64442016603
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1742.67114523208
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1862.00607560061
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2014.76490646136
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1932.77353073714
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1733.99057657979
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1639.05782408116
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2234.57016205646
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1593.71845368684
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1868.81583599711
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1714.66632111939
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2151.51670583729
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2259.35686443569
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2049.7452761035
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1832.21998308012
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2059.98332775802
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2340.55646069456
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2904.61498284528
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2092.4676195216
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1727.71786796955
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2073.7521576115
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2361.94609199725
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1585.09708314474
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1930.85550957429
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2310.73804652856
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1599.81372906116
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1728.13430711574
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2346.14866288072
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1872.81629183992
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1655.79882278235
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2124.48951953592
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2732.28582738966
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2679.11406785575
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2738.78839553132
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1943.4881747171
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2298.65327199676
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1786.93347936307
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1606.08463672644
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1871.26951848401
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2924.59055878702
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2243.32840869141
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2422.84846055822
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1906.0842254493
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1346.21910284795
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1616.58865371657
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2074.5011296152
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1720.51695003299
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2852.35260461695
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1806.20733486937
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1942.99456360939
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2038.60728421369
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2508.55555341991
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2073.02123007158
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1780.69650344361
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1914.75189508067
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2387.99461361484
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2677.5433198884
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2080.41603282497
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2038.60728421369
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2977.03635939434
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1809.46032436783
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2275.73592989032
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1743.01405467073
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1674.62810482092
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1939.85674117128
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2015.54988541857
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2516.30661205059
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2246.70746058192
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1710.18816423554
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1701.98846973699
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1506.22669751429
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1987.5828684705
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1778.18603514813
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1966.01067173207
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1701.33680298167
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2551.75846875642
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1389.16851169681
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1767.99182840808
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2538.38775449304
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2107.55092161095
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1733.99057657979
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1951.62613958528
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1974.27627093153
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1950.29234422539
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1628.53623327465
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2645.94205236846
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2158.09941733413
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1614.24769020232
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1850.87927482702
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1998.27145931329
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1588.4694178363
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1784.69610465198
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2429.97933004909
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2014.64894833828
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2062.10684087524
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2400.42923754705
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2158.96602045772
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1482.45415236537
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2070.4012460696
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1811.79616151493
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1865.52059062144
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1676.75941821314
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1153.78599817316
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1791.93383418094
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1827.32421038762
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1668.02031267071
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2122.68533040524
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2939.73620588026
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1839.04094060211
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1631.0231946454
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1754.86153185009
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1904.14243839535
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1587.68722672878
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2177.64571241605
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2060.83874691579
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2301.199247778
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1756.05890451322
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",3037.01665142268
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1362.56255950204
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2476.40196581748
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1828.97280494906
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1882.78878134644
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2035.85825749111
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1961.04630132644
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2311.63308447429
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1786.12071556439
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1393.17283873766
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1311.2159842664
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1702.90471124187
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1801.34918628951
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1876.67244928543
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2588.93236582339
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2121.58699993453
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2204.34435883607
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1826.7615566192
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2078.45613647601
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2319.92012151657
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2391.38402581382
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1958.01745906645
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2064.25533530125
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1699.14810833927
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2576.92410781172
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1952.65365706056
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2270.35084707529
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1493.93330780703
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2183.62552566934
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2047.72178267315
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1718.29189054888
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1371.50443405504
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2265.44134701165
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1743.8924837607
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1880.2775268277
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1920.48148996889
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2068.69202536732
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1453.688371284
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2114.64749282978
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2669.12825166483
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1882.55154282373
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1966.79800811189
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2937.86973865966
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1930.57231395393
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2347.9438426098
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1854.29457707449
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1935.4732256638
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1429.95932941883
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2524.9442078804
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2193.88164370985
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1499.38385129414
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1468.16580823605
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2181.35620515115
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1763.47543582028
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1835.62617696261
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2107.55092161095
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1888.2831625305
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1945.3983172
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1820.53797021521
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2107.44886114435
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2052.81950055541
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1511.53944506829
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2907.17470631233
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2295.18223644474
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1264.70946671648
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2428.3871878812
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1369.96432312825
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1838.51216439215
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1734.17115169215
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1804.43416642235
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2109.77367335406
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1596.48469698308
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1777.38777788621
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1820.59331200921
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1742.33307096784
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1639.87002431939
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1712.16267054058
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1716.43108226072
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2038.89352651652
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1986.16515090003
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1539.26017390611
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1676.22036004761
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1927.24877938174
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2033.22462467177
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1688.62679310142
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2049.7452761035
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1375.58531911895
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2346.14866288072
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1902.19446724317
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1981.44836088242
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1482.45415236537
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1501.90566208739
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2171.18639184803
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2007.02418527465
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1829.64170726049
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1277.67215598081
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1804.62739044596
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2111.25663055446
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1960.36807215519
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1560.70896811052
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2772.69435519151
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1937.355461103
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1848.60386313323
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1689.69017543312
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1614.67343367339
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1490.40636340253
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2463.97937831314
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1919.95354015322
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1828.31021083796
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1553.31489104945
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2023.54930783182
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2444.20481484334
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1558.93423369207
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1865.52059062144
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1620.36993528385
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1790.23706014034
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2037.5513592844
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2391.38402581382
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1699.14810833927
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1496.4789863047
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1532.74818945183
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2168.38614375673
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2437.41758860728
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1964.93332144142
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1801.2300505396
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1707.92426543236
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1862.00607560061
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1721.62599432221
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2375.33327150693
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1849.6986261061
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1342.75725813546
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2349.02625705893
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1738.76454358276
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1626.16172949908
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1672.86643014713
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2023.54930783182
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1528.38845278553
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2094.81007585914
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1998.67558716995
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1898.21397203412
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1633.39771111095
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2124.48951953592
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1476.80227199049
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2111.95271582951
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1708.57227328514
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1713.36729605898
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1912.01311163297
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2164.92878070295
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2000.83561530077
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2050.9911474182
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1789.63647210007
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1635.19749162237
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2256.95685447962
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2264.51213176626
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2197.83528550807
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1474.4972207331
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2090.91336020508
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2081.08078745224
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2703.83957549028
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1800.60831605213
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2031.41467678727
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2084.87716716667
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1648.42851320348
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1311.2159842664
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2037.5513592844
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2039.58879332709
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1697.65696478926
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2124.48951953592
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2259.16551769795
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1374.54887090198
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2556.86947983162
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2045.53264173604
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1720.00513723724
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2033.22462467177
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1850.33326069617
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1528.09463420697
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1467.35810102706
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2034.24906002702
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2219.30255365207
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2877.77890648227
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1668.397887737
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1691.25167269597
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1653.88118861303
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2196.81335894192
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1691.15815638022
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1561.1133698472
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1890.65528156333
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1796.74769526507
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1910.52125246564
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2329.71648609351
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1470.75213629432
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1742.50352894271
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1570.77110879162
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1720.47210769357
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2012.15362301442
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2162.76749282374
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1881.08054399903
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1719.15580754143
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1690.62151837286
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2092.4676195216
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2095.42241445828
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2080.96504000083
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2023.17459834593
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2519.17970736241
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1909.98035177786
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1639.86013502279
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2615.94631221674
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1715.0381820105
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2002.9477784422
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1779.64442016603
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1917.97276649918
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1844.94281743596
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1545.15586874277
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1641.40743250229
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1302.89904354804
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1807.04741713839
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1418.67488691077
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2328.923098866
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1682.14780066138
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2171.57930420109
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1855.38818669618
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2280.76365269885
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2091.97772478927
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",2062.72833664513
"zBRT_Euler-lotka methods","zBRT","Euler-lotka methods",1905.34711910762
