1,22021.1096997357,20350.1096997357,19349.1096997357,18400.9480444103,16892.4990908084,16322.078417641,15408.0856657584,15121.472276956,14762.6804441355,13313.6294383423,11876.322058789,10799.1057091401,10758.2341641073,11364.3065094787,11216.5197021928,11474.0835242374,11767.8221972486,11635.0528534807,11032.5213660047,10173.4895598793,9795.52188969761,10089.0055164228,10471.9931861107,10466.0549301374,9960.90218430554,9857.04346742929,11816.6364526148,13319.0905084244
0,8057.95975046683,6386.95975046683,5385.95975046683,4177.45835403141,2904.71204200847,2638.9807870807,1948.4156601441,1476.43063399768,778.749759415023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10067.3229269305,8396.32292693052,7395.32292693052,7090.98897575578,6670.4457869113,7206.21317287636,7252.46405751244,7681.48283353089,7914.55696192223,6909.95292226231,5814.27778224997,4980.90876303916,5122.96193577116,5719.96353217728,5337.8428841499,5384.84218777937,5609.72246988319,5342.49717550474,4636.61441954988,3734.26554087771,3261.77876453626,3266.1070627068,3043.7985440602,2250.80674542561,979.322419328334,57.811704083635,893.840144147689,692.10175872032
0,10153.9140747232,8482.91407472323,7481.91407472323,6551.51807588974,5112.04835861302,4600.70475405329,3701.9859667319,3286.8846297688,2719.67269474095,900.522908624829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22881.7260368243,21210.7260368243,20209.7260368243,19246.2611577866,17606.9164323586,16842.174020324,15680.0170035187,15081.1567282171,14405.0288109961,12624.4076034521,10875.7859956971,9503.4500914763,9137.92799373645,9391.80330079834,8875.62972034264,8779.62723849902,8760.19230053938,8325.10435671871,7448.13285845346,6343.97843124145,5724.63601115374,5745.85842907205,5799.29647756784,5432.31833149996,4585.72451044046,4169.04436672095,5807.49059115028,6918.86562053296
1,14608.351926279,12937.351926279,11936.351926279,10983.4253175028,9752.68455860346,9577.70508323137,9134.68693824791,9312.13573451888,9353.60654360163,8230.52288979997,7050.33622653986,6171.79524308639,6273.77540483965,6924.29464014225,6711.27927287668,6904.14341630019,7194.27996451221,7044.80006086,6449.09979310851,5620.52249566683,5263.13429600732,5520.01129855802,5756.4651393109,5545.51455382957,4879.51970802047,4661.24063609968,6489.458990705,7751.02134694051
1,13134.1957092664,11463.1957092664,10462.1957092664,10415.5634392149,9914.60736236929,10350.9735657933,10274.0374414534,10634.8304554992,10765.3484430694,9675.00331990891,8493.7795914723,7597.04562556803,7709.39639918246,8407.54654875557,8272.68418537307,8540.04308247476,8880.26158886261,8785.93322421637,8233.71423948214,7432.09046241881,7105.10189111324,7422.14211356654,7768.52442385473,7692.36338939064,7144.58525452419,7027.74466559372,8974.12064799111,10418.3503606756
1,37064.0459066628,35393.0459066628,34392.0459066628,33614.0542975839,32087.1683173389,31394.4751169526,30251.3906788726,29607.0896541482,28857.1099385728,26971.8303315331,25109.5659107455,23617.1772977627,23118.2982443141,23245.4031126285,22626.3777959888,22443.7639337929,22341.4476978894,21841.0854862299,20906.8908003891,19751.4709454319,19096.7349601486,19116.9592810578,19228.1508124145,18962.3434926539,18215.4168223032,17891.308827522,19644.9006355938,20945.3491509157
0,8667.98814701661,6996.98814701661,5995.98814701661,4921.8841544201,3262.2317752941,2481.57292515849,1274.28781108006,447.8922463686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9734.15891021569,8063.15891021569,7062.15891021569,6229.01884059028,4863.87195357125,4418.41804255551,3568.93424079207,3202.07092540877,2685.46968570021,929.218866266649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
